score;completeness;rescuebot_action;rescuebot_location;ben_action;ben_location;world_nr;tick_nr
0;0.0;MoveNorthEast;(16, 18);;(9, 17);1;1301
0;0.0;MoveNorthEast;(16, 18);;(9, 17);1;1302
0;0.0;MoveNorthEast;(16, 18);;(9, 17);1;1303
0;0.0;MoveNorthEast;(16, 18);;(9, 17);1;1304
0;0.0;MoveNorthEast;(16, 18);;(9, 17);1;1305
0;0.0;MoveNorthEast;(16, 18);;(9, 17);1;1306
0;0.0;MoveNorthEast;(16, 18);;(9, 17);1;1307
0;0.0;MoveNorthEast;(16, 18);;(9, 17);1;1308
0;0.0;MoveNorthEast;(17, 17);;(9, 17);1;1309
0;0.0;MoveNorthEast;(17, 17);;(9, 17);1;1310
0;0.0;MoveNorthEast;(17, 17);;(9, 17);1;1311
0;0.0;MoveNorthEast;(17, 17);;(9, 17);1;1312
0;0.0;MoveNorthEast;(17, 17);;(9, 17);1;1313
0;0.0;MoveNorthEast;(17, 17);;(9, 17);1;1314
0;0.0;MoveNorthEast;(17, 17);;(9, 17);1;1315
0;0.0;MoveNorthEast;(17, 17);;(9, 17);1;1316
0;0.0;MoveNorthEast;(17, 17);;(9, 17);1;1317
0;0.0;MoveNorthEast;(17, 17);;(9, 17);1;1318
0;0.0;MoveNorthEast;(17, 17);;(9, 17);1;1319
0;0.0;MoveNorthEast;(17, 17);;(9, 17);1;1320
0;0.0;MoveNorthEast;(17, 17);;(9, 17);1;1321
0;0.0;MoveNorthEast;(17, 17);;(9, 17);1;1322
0;0.0;MoveNorthEast;(18, 16);MoveWest;(8, 17);1;1323
0;0.0;MoveNorthEast;(18, 16);MoveWest;(8, 17);1;1324
0;0.0;MoveNorthEast;(18, 16);MoveWest;(8, 17);1;1325
0;0.0;MoveNorthEast;(18, 16);MoveWest;(8, 17);1;1326
0;0.0;MoveNorthEast;(18, 16);MoveWest;(8, 17);1;1327
0;0.0;MoveNorthEast;(18, 16);MoveWest;(8, 17);1;1328
0;0.0;MoveNorthEast;(18, 16);MoveWest;(7, 17);1;1329
0;0.0;MoveNorthEast;(18, 16);MoveWest;(7, 17);1;1330
0;0.0;MoveNorthEast;(18, 16);MoveWest;(7, 17);1;1331
0;0.0;MoveNorthEast;(18, 16);MoveWest;(7, 17);1;1332
0;0.0;MoveNorthEast;(18, 16);MoveWest;(7, 17);1;1333
0;0.0;MoveNorthEast;(18, 16);MoveWest;(7, 17);1;1334
0;0.0;MoveNorthEast;(18, 16);MoveWest;(6, 17);1;1335
0;0.0;MoveNorthEast;(18, 16);MoveWest;(6, 17);1;1336
0;0.0;MoveNorthEast;(19, 15);MoveWest;(6, 17);1;1337
0;0.0;MoveNorthEast;(19, 15);MoveWest;(6, 17);1;1338
0;0.0;MoveNorthEast;(19, 15);MoveWest;(6, 17);1;1339
0;0.0;MoveNorthEast;(19, 15);MoveWest;(6, 17);1;1340
0;0.0;MoveNorthEast;(19, 15);MoveWest;(5, 17);1;1341
0;0.0;MoveNorthEast;(19, 15);MoveWest;(5, 17);1;1342
0;0.0;MoveNorthEast;(19, 15);MoveWest;(5, 17);1;1343
0;0.0;MoveNorthEast;(19, 15);MoveWest;(5, 17);1;1344
0;0.0;MoveNorthEast;(19, 15);MoveWest;(5, 17);1;1345
0;0.0;MoveNorthEast;(20, 14);MoveWest;(5, 17);1;1346
0;0.0;MoveEast;(20, 14);MoveWest;(4, 17);1;1347
0;0.0;MoveEast;(20, 14);MoveWest;(4, 17);1;1348
0;0.0;MoveEast;(20, 14);MoveWest;(4, 17);1;1349
0;0.0;MoveEast;(20, 14);MoveWest;(4, 17);1;1350
0;0.0;MoveEast;(20, 14);MoveWest;(4, 17);1;1351
0;0.0;MoveEast;(20, 14);MoveWest;(4, 17);1;1352
0;0.0;MoveEast;(20, 14);MoveWest;(3, 17);1;1353
0;0.0;MoveEast;(20, 14);MoveWest;(2, 17);1;1354
0;0.0;MoveEast;(21, 14);MoveWest;(2, 17);1;1355
0;0.0;MoveNorthEast;(21, 14);MoveWest;(2, 17);1;1356
0;0.0;MoveNorthEast;(21, 14);MoveWest;(2, 17);1;1357
0;0.0;MoveNorthEast;(21, 14);MoveWest;(2, 17);1;1358
0;0.0;MoveNorthEast;(21, 14);MoveWest;(2, 17);1;1359
0;0.0;MoveNorthEast;(21, 14);MoveWest;(1, 17);1;1360
0;0.0;MoveNorthEast;(21, 14);MoveEast;(1, 17);1;1361
0;0.0;MoveNorthEast;(21, 14);MoveEast;(1, 17);1;1362
0;0.0;MoveNorthEast;(21, 14);MoveEast;(1, 17);1;1363
0;0.0;MoveNorthEast;(22, 13);MoveEast;(1, 17);1;1364
0;0.0;MoveEast;(22, 13);MoveEast;(1, 17);1;1365
0;0.0;MoveEast;(22, 13);MoveEast;(2, 17);1;1366
0;0.0;MoveEast;(22, 13);MoveEast;(2, 17);1;1367
0;0.0;MoveEast;(22, 13);MoveEast;(2, 17);1;1368
0;0.0;MoveEast;(22, 13);MoveEast;(2, 17);1;1369
0;0.0;MoveEast;(22, 13);MoveEast;(2, 17);1;1370
0;0.0;MoveEast;(22, 13);MoveEast;(2, 17);1;1371
0;0.0;MoveEast;(22, 13);MoveEast;(3, 17);1;1372
0;0.0;MoveEast;(23, 13);MoveSouth;(3, 18);1;1373
0;0.0;Drop;(23, 13);;(3, 18);1;1374
0;0.0;Drop;(23, 13);;(3, 18);1;1375
0;0.0;Drop;(23, 13);;(3, 18);1;1376
0;0.0;Drop;(23, 13);MoveSouth;(3, 19);1;1377
0;0.0;Drop;(23, 13);MoveSouth;(3, 20);1;1378
0;0.0;Drop;(23, 13);;(3, 20);1;1379
0;0.0;Drop;(23, 13);MoveSouth;(3, 21);1;1380
0;0.0;Drop;(23, 13);;(3, 21);1;1381
3;0.125;Drop;(23, 13);MoveSouth;(3, 21);1;1382
3;0.125;MoveWest;(23, 13);;(3, 21);1;1383
3;0.125;MoveWest;(23, 13);;(3, 21);1;1384
3;0.125;MoveWest;(23, 13);;(3, 21);1;1385
3;0.125;MoveWest;(23, 13);;(3, 21);1;1386
3;0.125;MoveWest;(23, 13);;(3, 21);1;1387
3;0.125;MoveWest;(23, 13);;(3, 21);1;1388
3;0.125;MoveWest;(23, 13);;(3, 21);1;1389
3;0.125;MoveWest;(23, 13);;(3, 21);1;1390
3;0.125;MoveWest;(22, 13);;(3, 21);1;1391
3;0.125;MoveWest;(22, 13);;(3, 21);1;1392
3;0.125;MoveWest;(22, 13);;(3, 21);1;1393
3;0.125;MoveWest;(22, 13);MoveEast;(4, 21);1;1394
3;0.125;MoveWest;(22, 13);;(4, 21);1;1395
3;0.125;MoveWest;(22, 13);;(4, 21);1;1396
3;0.125;MoveWest;(22, 13);;(4, 21);1;1397
3;0.125;MoveWest;(22, 13);;(4, 21);1;1398
3;0.125;MoveWest;(22, 13);MoveWest;(3, 21);1;1399
3;0.125;MoveWest;(21, 13);;(3, 21);1;1400
3;0.125;MoveSouthWest;(21, 13);;(3, 21);1;1401
3;0.125;MoveSouthWest;(21, 13);;(3, 21);1;1402
3;0.125;MoveSouthWest;(21, 13);;(3, 21);1;1403
3;0.125;MoveSouthWest;(21, 13);;(3, 21);1;1404
3;0.125;MoveSouthWest;(21, 13);;(3, 21);1;1405
3;0.125;MoveSouthWest;(21, 13);;(3, 21);1;1406
3;0.125;MoveSouthWest;(21, 13);;(3, 21);1;1407
3;0.125;MoveSouthWest;(21, 13);;(3, 21);1;1408
3;0.125;MoveSouthWest;(20, 14);;(3, 21);1;1409
3;0.125;MoveSouthWest;(20, 14);;(3, 21);1;1410
3;0.125;MoveSouthWest;(20, 14);;(3, 21);1;1411
3;0.125;MoveSouthWest;(20, 14);;(3, 21);1;1412
3;0.125;MoveSouthWest;(20, 14);;(3, 21);1;1413
3;0.125;MoveSouthWest;(20, 14);;(3, 21);1;1414
3;0.125;MoveSouthWest;(20, 14);;(3, 21);1;1415
3;0.125;MoveSouthWest;(20, 14);;(3, 21);1;1416
3;0.125;MoveSouthWest;(20, 14);;(3, 21);1;1417
3;0.125;MoveSouthWest;(19, 15);;(3, 21);1;1418
3;0.125;MoveSouthWest;(19, 15);;(3, 21);1;1419
3;0.125;MoveSouthWest;(19, 15);;(3, 21);1;1420
3;0.125;MoveSouthWest;(19, 15);;(3, 21);1;1421
3;0.125;MoveSouthWest;(19, 15);;(3, 21);1;1422
3;0.125;MoveSouthWest;(19, 15);;(3, 21);1;1423
3;0.125;MoveSouthWest;(19, 15);;(3, 21);1;1424
3;0.125;MoveSouthWest;(19, 15);;(3, 21);1;1425
3;0.125;MoveSouthWest;(19, 15);;(3, 21);1;1426
3;0.125;MoveSouthWest;(18, 16);;(3, 21);1;1427
3;0.125;MoveSouthWest;(18, 16);;(3, 21);1;1428
3;0.125;MoveSouthWest;(18, 16);;(3, 21);1;1429
3;0.125;MoveSouthWest;(18, 16);;(3, 21);1;1430
3;0.125;MoveSouthWest;(18, 16);;(3, 21);1;1431
3;0.125;MoveSouthWest;(18, 16);;(3, 21);1;1432
3;0.125;MoveSouthWest;(18, 16);;(3, 21);1;1433
3;0.125;MoveSouthWest;(18, 16);;(3, 21);1;1434
3;0.125;MoveSouthWest;(18, 16);;(3, 21);1;1435
3;0.125;MoveSouthWest;(18, 16);;(3, 21);1;1436
3;0.125;MoveSouthWest;(18, 16);;(3, 21);1;1437
3;0.125;MoveSouthWest;(18, 16);;(3, 21);1;1438
3;0.125;MoveSouthWest;(18, 16);;(3, 21);1;1439
3;0.125;MoveSouthWest;(18, 16);;(3, 21);1;1440
3;0.125;MoveSouthWest;(17, 17);;(3, 21);1;1441
3;0.125;MoveWest;(17, 17);;(3, 21);1;1442
3;0.125;MoveWest;(17, 17);;(3, 21);1;1443
3;0.125;MoveWest;(17, 17);;(3, 21);1;1444
3;0.125;MoveWest;(17, 17);;(3, 21);1;1445
3;0.125;MoveWest;(17, 17);;(3, 21);1;1446
3;0.125;MoveWest;(17, 17);;(3, 21);1;1447
3;0.125;MoveWest;(17, 17);;(3, 21);1;1448
3;0.125;MoveWest;(17, 17);;(3, 21);1;1449
3;0.125;MoveWest;(17, 17);;(3, 21);1;1450
3;0.125;MoveWest;(17, 17);;(3, 21);1;1451
3;0.125;MoveWest;(17, 17);;(3, 21);1;1452
3;0.125;MoveWest;(17, 17);;(3, 21);1;1453
3;0.125;MoveWest;(17, 17);;(3, 21);1;1454
3;0.125;MoveWest;(16, 17);;(3, 21);1;1455
3;0.125;MoveWest;(16, 17);;(3, 21);1;1456
3;0.125;MoveWest;(16, 17);;(3, 21);1;1457
3;0.125;MoveWest;(16, 17);;(3, 21);1;1458
3;0.125;MoveWest;(16, 17);;(3, 21);1;1459
3;0.125;MoveWest;(16, 17);;(3, 21);1;1460
3;0.125;MoveWest;(16, 17);;(3, 21);1;1461
3;0.125;MoveWest;(16, 17);;(3, 21);1;1462
3;0.125;MoveWest;(16, 17);;(3, 21);1;1463
3;0.125;MoveWest;(16, 17);;(3, 21);1;1464
3;0.125;MoveWest;(16, 17);;(3, 21);1;1465
3;0.125;MoveWest;(16, 17);;(3, 21);1;1466
3;0.125;MoveWest;(16, 17);;(3, 21);1;1467
3;0.125;MoveWest;(16, 17);;(3, 21);1;1468
3;0.125;MoveWest;(15, 17);;(3, 21);1;1469
3;0.125;MoveWest;(15, 17);;(3, 21);1;1470
3;0.125;MoveWest;(15, 17);;(3, 21);1;1471
3;0.125;MoveWest;(15, 17);;(3, 21);1;1472
3;0.125;MoveWest;(15, 17);;(3, 21);1;1473
3;0.125;MoveWest;(15, 17);;(3, 21);1;1474
3;0.125;MoveWest;(15, 17);;(3, 21);1;1475
3;0.125;MoveWest;(15, 17);;(3, 21);1;1476
3;0.125;MoveWest;(15, 17);;(3, 21);1;1477
3;0.125;MoveWest;(14, 17);;(3, 21);1;1478
3;0.125;MoveWest;(14, 17);;(3, 21);1;1479
3;0.125;MoveWest;(14, 17);;(3, 21);1;1480
3;0.125;MoveWest;(14, 17);;(3, 21);1;1481
3;0.125;MoveWest;(14, 17);;(3, 21);1;1482
3;0.125;MoveWest;(14, 17);;(3, 21);1;1483
3;0.125;MoveWest;(14, 17);;(3, 21);1;1484
3;0.125;MoveWest;(14, 17);;(3, 21);1;1485
3;0.125;MoveWest;(14, 17);;(3, 21);1;1486
3;0.125;MoveWest;(14, 17);;(3, 21);1;1487
3;0.125;MoveWest;(14, 17);;(3, 21);1;1488
3;0.125;MoveWest;(14, 17);;(3, 21);1;1489
3;0.125;MoveWest;(14, 17);MoveEast;(4, 21);1;1490
3;0.125;MoveWest;(14, 17);;(4, 21);1;1491
3;0.125;MoveWest;(13, 17);;(4, 21);1;1492
3;0.125;MoveWest;(13, 17);;(4, 21);1;1493
3;0.125;MoveWest;(13, 17);;(4, 21);1;1494
3;0.125;MoveWest;(13, 17);;(4, 21);1;1495
3;0.125;MoveWest;(13, 17);;(4, 21);1;1496
3;0.125;MoveWest;(13, 17);;(4, 21);1;1497
3;0.125;MoveWest;(13, 17);;(4, 21);1;1498
3;0.125;MoveWest;(13, 17);;(4, 21);1;1499
3;0.125;MoveWest;(13, 17);;(4, 21);1;1500
3;0.125;MoveWest;(12, 17);;(4, 21);1;1501
3;0.125;MoveWest;(12, 17);;(4, 21);1;1502
3;0.125;MoveWest;(12, 17);;(4, 21);1;1503
3;0.125;MoveWest;(12, 17);;(4, 21);1;1504
3;0.125;MoveWest;(12, 17);;(4, 21);1;1505
3;0.125;MoveWest;(12, 17);;(4, 21);1;1506
3;0.125;MoveWest;(12, 17);;(4, 21);1;1507
3;0.125;MoveWest;(12, 17);;(4, 21);1;1508
3;0.125;MoveWest;(12, 17);;(4, 21);1;1509
3;0.125;MoveWest;(11, 17);;(4, 21);1;1510
3;0.125;MoveWest;(11, 17);;(4, 21);1;1511
3;0.125;MoveWest;(11, 17);;(4, 21);1;1512
3;0.125;MoveWest;(11, 17);;(4, 21);1;1513
3;0.125;MoveWest;(11, 17);;(4, 21);1;1514
3;0.125;MoveWest;(11, 17);;(4, 21);1;1515
3;0.125;MoveWest;(11, 17);;(4, 21);1;1516
3;0.125;MoveWest;(11, 17);;(4, 21);1;1517
3;0.125;MoveWest;(11, 17);;(4, 21);1;1518
3;0.125;MoveWest;(10, 17);;(4, 21);1;1519
3;0.125;MoveWest;(10, 17);;(4, 21);1;1520
3;0.125;MoveWest;(10, 17);;(4, 21);1;1521
3;0.125;MoveWest;(10, 17);;(4, 21);1;1522
3;0.125;MoveWest;(10, 17);;(4, 21);1;1523
3;0.125;MoveWest;(10, 17);;(4, 21);1;1524
3;0.125;MoveWest;(10, 17);;(4, 21);1;1525
3;0.125;MoveWest;(10, 17);;(4, 21);1;1526
3;0.125;MoveWest;(10, 17);;(4, 21);1;1527
3;0.125;MoveWest;(9, 17);CarryObject;(4, 21);1;1528
3;0.125;RemoveObject;(9, 17);;(4, 21);1;1529
3;0.125;RemoveObject;(9, 17);;(4, 21);1;1530
3;0.125;RemoveObject;(9, 17);MoveWest;(3, 21);1;1531
3;0.125;RemoveObject;(9, 17);;(3, 21);1;1532
3;0.125;RemoveObject;(9, 17);MoveWest;(2, 21);1;1533
3;0.125;RemoveObject;(9, 17);;(2, 21);1;1534
3;0.125;RemoveObject;(9, 17);;(2, 21);1;1535
3;0.125;RemoveObject;(9, 17);;(2, 21);1;1536
3;0.125;RemoveObject;(9, 17);;(2, 21);1;1537
3;0.125;RemoveObject;(9, 17);MoveEast;(3, 21);1;1538
3;0.125;RemoveObject;(9, 17);;(3, 21);1;1539
3;0.125;RemoveObject;(9, 17);;(3, 21);1;1540
3;0.125;RemoveObject;(9, 17);MoveNorth;(3, 20);1;1541
3;0.125;RemoveObject;(9, 17);MoveNorth;(3, 19);1;1542
3;0.125;RemoveObject;(9, 17);;(3, 19);1;1543
3;0.125;RemoveObject;(9, 17);MoveNorth;(3, 18);1;1544
3;0.125;RemoveObject;(9, 17);MoveNorth;(3, 17);1;1545
3;0.125;RemoveObject;(9, 17);;(3, 17);1;1546
3;0.125;RemoveObject;(9, 17);;(3, 17);1;1547
3;0.125;RemoveObject;(9, 17);;(3, 17);1;1548
3;0.125;RemoveObject;(9, 17);MoveEast;(4, 17);1;1549
3;0.125;RemoveObject;(9, 17);;(4, 17);1;1550
3;0.125;RemoveObject;(9, 17);;(4, 17);1;1551
3;0.125;RemoveObject;(9, 17);;(4, 17);1;1552
3;0.125;RemoveObject;(9, 17);MoveEast;(4, 17);1;1553
3;0.125;RemoveObject;(9, 17);MoveEast;(4, 17);1;1554
3;0.125;RemoveObject;(9, 17);MoveEast;(4, 17);1;1555
3;0.125;RemoveObject;(9, 17);MoveEast;(4, 17);1;1556
3;0.125;RemoveObject;(9, 17);MoveEast;(4, 17);1;1557
3;0.125;RemoveObject;(9, 17);MoveEast;(5, 17);1;1558
3;0.125;RemoveObject;(9, 17);MoveEast;(5, 17);1;1559
3;0.125;RemoveObject;(9, 17);MoveEast;(5, 17);1;1560
3;0.125;RemoveObject;(9, 17);MoveEast;(5, 17);1;1561
3;0.125;RemoveObject;(9, 17);MoveEast;(5, 17);1;1562
3;0.125;RemoveObject;(9, 17);MoveEast;(5, 17);1;1563
3;0.125;RemoveObject;(9, 17);MoveEast;(6, 17);1;1564
3;0.125;RemoveObject;(9, 17);MoveEast;(6, 17);1;1565
3;0.125;RemoveObject;(9, 17);MoveEast;(6, 17);1;1566
3;0.125;RemoveObject;(9, 17);MoveEast;(6, 17);1;1567
3;0.125;RemoveObject;(9, 17);MoveEast;(6, 17);1;1568
3;0.125;RemoveObject;(9, 17);MoveEast;(6, 17);1;1569
3;0.125;RemoveObject;(9, 17);MoveEast;(7, 17);1;1570
3;0.125;RemoveObject;(9, 17);MoveEast;(7, 17);1;1571
3;0.125;RemoveObject;(9, 17);MoveEast;(7, 17);1;1572
3;0.125;RemoveObject;(9, 17);MoveEast;(7, 17);1;1573
3;0.125;RemoveObject;(9, 17);MoveEast;(7, 17);1;1574
3;0.125;RemoveObject;(9, 17);MoveEast;(7, 17);1;1575
3;0.125;RemoveObject;(9, 17);MoveEast;(8, 17);1;1576
3;0.125;RemoveObject;(9, 17);MoveEast;(8, 17);1;1577
3;0.125;RemoveObject;(9, 17);MoveEast;(8, 17);1;1578
3;0.125;RemoveObject;(9, 17);MoveEast;(8, 17);1;1579
3;0.125;RemoveObject;(9, 17);MoveEast;(8, 17);1;1580
3;0.125;RemoveObject;(9, 17);MoveEast;(8, 17);1;1581
3;0.125;RemoveObject;(9, 17);MoveEast;(9, 17);1;1582
3;0.125;RemoveObject;(9, 17);MoveEast;(10, 17);1;1583
3;0.125;RemoveObject;(9, 17);MoveEast;(11, 17);1;1584
3;0.125;RemoveObject;(9, 17);MoveEast;(12, 17);1;1585
3;0.125;RemoveObject;(9, 17);MoveEast;(13, 17);1;1586
3;0.125;RemoveObject;(9, 17);MoveEast;(14, 17);1;1587
3;0.125;RemoveObject;(9, 17);MoveEast;(14, 17);1;1588
3;0.125;RemoveObject;(9, 17);MoveEast;(14, 17);1;1589
3;0.125;RemoveObject;(9, 17);MoveEast;(14, 17);1;1590
3;0.125;RemoveObject;(9, 17);MoveEast;(14, 17);1;1591
3;0.125;RemoveObject;(9, 17);MoveEast;(14, 17);1;1592
3;0.125;RemoveObject;(9, 17);MoveEast;(15, 17);1;1593
3;0.125;RemoveObject;(9, 17);MoveEast;(16, 17);1;1594
3;0.125;RemoveObject;(9, 17);MoveEast;(16, 17);1;1595
3;0.125;RemoveObject;(9, 17);MoveEast;(16, 17);1;1596
3;0.125;RemoveObject;(9, 17);MoveEast;(16, 17);1;1597
3;0.125;RemoveObject;(9, 17);MoveEast;(16, 17);1;1598
3;0.125;RemoveObject;(9, 17);MoveEast;(16, 17);1;1599
3;0.125;RemoveObject;(9, 17);MoveEast;(17, 17);1;1600
3;0.125;RemoveObject;(9, 17);MoveEast;(17, 17);1;1601
3;0.125;RemoveObject;(9, 17);MoveEast;(17, 17);1;1602
3;0.125;RemoveObject;(9, 17);MoveEast;(17, 17);1;1603
3;0.125;RemoveObject;(9, 17);MoveEast;(17, 17);1;1604
3;0.125;RemoveObject;(9, 17);MoveEast;(17, 17);1;1605
3;0.125;RemoveObject;(9, 17);MoveEast;(18, 17);1;1606
3;0.125;RemoveObject;(9, 17);MoveEast;(18, 17);1;1607
3;0.125;RemoveObject;(9, 17);MoveEast;(18, 17);1;1608
3;0.125;RemoveObject;(9, 17);MoveEast;(18, 17);1;1609
3;0.125;RemoveObject;(9, 17);MoveEast;(18, 17);1;1610
3;0.125;RemoveObject;(9, 17);MoveEast;(18, 17);1;1611
3;0.125;RemoveObject;(9, 17);MoveEast;(19, 17);1;1612
3;0.125;RemoveObject;(9, 17);MoveNorth;(19, 17);1;1613
3;0.125;RemoveObject;(9, 17);MoveNorth;(19, 17);1;1614
3;0.125;RemoveObject;(9, 17);MoveNorth;(19, 17);1;1615
3;0.125;RemoveObject;(9, 17);MoveNorth;(19, 17);1;1616
3;0.125;RemoveObject;(9, 17);MoveNorth;(19, 17);1;1617
3;0.125;RemoveObject;(9, 17);MoveNorth;(19, 16);1;1618
3;0.125;RemoveObject;(9, 17);MoveNorth;(19, 15);1;1619
3;0.125;RemoveObject;(9, 17);MoveNorth;(19, 14);1;1620
3;0.125;RemoveObject;(9, 17);;(19, 14);1;1621
3;0.125;RemoveObject;(9, 17);MoveNorth;(19, 13);1;1622
3;0.125;RemoveObject;(9, 17);MoveEast;(20, 13);1;1623
3;0.125;RemoveObject;(9, 17);;(20, 13);1;1624
3;0.125;RemoveObject;(9, 17);MoveEast;(21, 13);1;1625
3;0.125;RemoveObject;(9, 17);MoveEast;(22, 13);1;1626
3;0.125;RemoveObject;(9, 17);;(22, 13);1;1627
3;0.125;RemoveObject;(9, 17);MoveEast;(23, 13);1;1628
3;0.125;RemoveObject;(9, 17);;(23, 13);1;1629
3;0.125;MoveNorth;(9, 17);;(23, 13);1;1630
3;0.125;MoveNorth;(9, 17);MoveSouth;(23, 14);1;1631
3;0.125;MoveNorth;(9, 17);;(23, 14);1;1632
3;0.125;MoveNorth;(9, 17);MoveSouth;(23, 15);1;1633
3;0.125;MoveNorth;(9, 17);;(23, 15);1;1634
3;0.125;MoveNorth;(9, 17);;(23, 15);1;1635
3;0.125;MoveNorth;(9, 17);;(23, 15);1;1636
3;0.125;MoveNorth;(9, 17);;(23, 15);1;1637
3;0.125;MoveNorth;(9, 16);;(23, 15);1;1638
3;0.125;MoveNorthWest;(9, 16);;(23, 15);1;1639
3;0.125;MoveNorthWest;(9, 16);;(23, 15);1;1640
3;0.125;MoveNorthWest;(9, 16);;(23, 15);1;1641
3;0.125;MoveNorthWest;(9, 16);;(23, 15);1;1642
3;0.125;MoveNorthWest;(9, 16);;(23, 15);1;1643
3;0.125;MoveNorthWest;(9, 16);;(23, 15);1;1644
3;0.125;MoveNorthWest;(9, 16);;(23, 15);1;1645
3;0.125;MoveNorthWest;(9, 16);;(23, 15);1;1646
3;0.125;MoveNorthWest;(8, 15);;(23, 15);1;1647
6;0.25;MoveNorth;(8, 15);Drop;(23, 15);1;1648
6;0.25;MoveNorth;(8, 15);;(23, 15);1;1649
6;0.25;MoveNorth;(8, 15);;(23, 15);1;1650
6;0.25;MoveNorth;(8, 15);MoveWest;(22, 15);1;1651
6;0.25;MoveNorth;(8, 15);;(22, 15);1;1652
6;0.25;MoveNorth;(8, 15);MoveWest;(21, 15);1;1653
6;0.25;MoveNorth;(8, 15);;(21, 15);1;1654
6;0.25;MoveNorth;(8, 15);;(21, 15);1;1655
6;0.25;MoveNorth;(8, 14);;(21, 15);1;1656
6;0.25;MoveSouthEast;(8, 14);;(21, 15);1;1657
6;0.25;MoveSouthEast;(8, 14);;(21, 15);1;1658
6;0.25;MoveSouthEast;(8, 14);;(21, 15);1;1659
6;0.25;MoveSouthEast;(8, 14);MoveWest;(20, 15);1;1660
6;0.25;MoveSouthEast;(8, 14);;(20, 15);1;1661
6;0.25;MoveSouthEast;(8, 14);MoveWest;(19, 15);1;1662
6;0.25;MoveSouthEast;(8, 14);;(19, 15);1;1663
6;0.25;MoveSouthEast;(8, 14);;(19, 15);1;1664
6;0.25;MoveSouthEast;(9, 15);MoveSouth;(19, 16);1;1665
6;0.25;MoveNorthEast;(9, 15);;(19, 16);1;1666
6;0.25;MoveNorthEast;(9, 15);;(19, 16);1;1667
6;0.25;MoveNorthEast;(9, 15);MoveSouth;(19, 17);1;1668
6;0.25;MoveNorthEast;(9, 15);;(19, 17);1;1669
6;0.25;MoveNorthEast;(9, 15);;(19, 17);1;1670
6;0.25;MoveNorthEast;(9, 15);;(19, 17);1;1671
6;0.25;MoveNorthEast;(9, 15);MoveSouth;(19, 17);1;1672
6;0.25;MoveNorthEast;(9, 15);MoveSouth;(19, 17);1;1673
6;0.25;MoveNorthEast;(10, 14);MoveSouth;(19, 17);1;1674
6;0.25;;(10, 14);MoveSouth;(19, 17);1;1675
6;0.25;;(10, 14);MoveSouth;(19, 17);1;1676
6;0.25;;(10, 14);MoveSouth;(19, 18);1;1677
6;0.25;;(10, 14);MoveWest;(18, 18);1;1678
6;0.25;;(10, 14);MoveWest;(17, 18);1;1679
6;0.25;;(10, 14);;(17, 18);1;1680
6;0.25;;(10, 14);MoveWest;(16, 18);1;1681
6;0.25;;(10, 14);;(16, 18);1;1682
6;0.25;;(10, 14);;(16, 18);1;1683
6;0.25;;(10, 14);;(16, 18);1;1684
6;0.25;;(10, 14);MoveWest;(15, 18);1;1685
6;0.25;;(10, 14);;(15, 18);1;1686
6;0.25;;(10, 14);;(15, 18);1;1687
6;0.25;;(10, 14);;(15, 18);1;1688
6;0.25;;(10, 14);MoveWest;(14, 18);1;1689
6;0.25;;(10, 14);;(14, 18);1;1690
6;0.25;;(10, 14);;(14, 18);1;1691
6;0.25;;(10, 14);;(14, 18);1;1692
6;0.25;;(10, 14);;(14, 18);1;1693
6;0.25;;(10, 14);;(14, 18);1;1694
6;0.25;;(10, 14);;(14, 18);1;1695
6;0.25;;(10, 14);;(14, 18);1;1696
6;0.25;;(10, 14);;(14, 18);1;1697
6;0.25;;(10, 14);;(14, 18);1;1698
6;0.25;;(10, 14);;(14, 18);1;1699
6;0.25;;(10, 14);;(14, 18);1;1700
6;0.25;;(10, 14);;(14, 18);1;1701
6;0.25;;(10, 14);;(14, 18);1;1702
6;0.25;;(10, 14);;(14, 18);1;1703
6;0.25;;(10, 14);;(14, 18);1;1704
6;0.25;;(10, 14);;(14, 18);1;1705
6;0.25;;(10, 14);;(14, 18);1;1706
6;0.25;;(10, 14);;(14, 18);1;1707
6;0.25;;(10, 14);;(14, 18);1;1708
6;0.25;;(10, 14);;(14, 18);1;1709
6;0.25;Idle;(10, 14);;(14, 18);1;1710
6;0.25;Idle;(10, 14);MoveWest;(14, 18);1;1711
6;0.25;Idle;(10, 14);MoveWest;(14, 18);1;1712
6;0.25;Idle;(10, 14);MoveWest;(14, 18);1;1713
6;0.25;Idle;(10, 14);MoveWest;(14, 18);1;1714
6;0.25;Idle;(10, 14);MoveWest;(14, 18);1;1715
6;0.25;Idle;(10, 14);MoveWest;(13, 18);1;1716
6;0.25;Idle;(10, 14);MoveWest;(13, 18);1;1717
6;0.25;Idle;(10, 14);MoveWest;(13, 18);1;1718
6;0.25;Idle;(10, 14);MoveWest;(13, 18);1;1719
6;0.25;Idle;(10, 14);MoveWest;(13, 18);1;1720
6;0.25;Idle;(10, 14);MoveWest;(13, 18);1;1721
6;0.25;Idle;(10, 14);MoveWest;(12, 18);1;1722
6;0.25;Idle;(10, 14);MoveWest;(12, 18);1;1723
6;0.25;Idle;(10, 14);MoveWest;(12, 18);1;1724
6;0.25;Idle;(10, 14);MoveWest;(12, 18);1;1725
6;0.25;Idle;(10, 14);MoveWest;(12, 18);1;1726
